13368	APBGame.cAPBTempCover.TakeDamageTimed	Function	0x074609B0
13369	APBGame.cAPBTempCover.HealDamageTimed.DamageType	ClassProperty	0x07460EC8
13370	APBGame.cAPBTempCover.HealDamageTimed.Healer	ObjectProperty	0x07460F48
13371	APBGame.cAPBTempCover.HealDamageTimed.Amount	IntProperty	0x07460FC0
13372	APBGame.cAPBTempCover.HealDamageTimed.TimePeriod	FloatProperty	0x07461038
13373	APBGame.cAPBTempCover.HealDamageTimed	Function	0x07460E20
13374	APBGame.cAPBTempCover.AddDamageType.Healing	BoolProperty	0x07461158
13375	APBGame.cAPBTempCover.AddDamageType.Damage	BoolProperty	0x074611D0
13376	APBGame.cAPBTempCover.AddDamageType.DamageType	ClassProperty	0x07461248
13377	APBGame.cAPBTempCover.AddDamageType	Function	0x074610B0
13378	APBGame.cAPBTempCover.RemoveDamageType.DamageType	ClassProperty	0x07461370
13379	APBGame.cAPBTempCover.RemoveDamageType	Function	0x074612C8
13380	APBGame.cAPBTempCover.UpdateDamageType.Healing	BoolProperty	0x07461498
13381	APBGame.cAPBTempCover.UpdateDamageType.Damage	BoolProperty	0x07461510
13382	APBGame.cAPBTempCover.UpdateDamageType.DamageType	ClassProperty	0x07461588
13383	APBGame.cAPBTempCover.UpdateDamageType	Function	0x074613F0
13384	APBGame.cAPBTempCover.IsFiltered.ReturnValue	BoolProperty	0x074616B0
13385	APBGame.cAPBTempCover.IsFiltered.DamageType	ClassProperty	0x07461728
13386	APBGame.cAPBTempCover.IsFiltered	Function	0x07461608
13387	APBGame.cAPBTempCover.FilterDamage.ReturnValue	BoolProperty	0x07461850
13388	APBGame.cAPBTempCover.FilterDamage.DamageType	ClassProperty	0x074618C8
13389	APBGame.cAPBTempCover.FilterDamage	Function	0x074617A8
13390	APBGame.cAPBTempCover.FilterHealing.ReturnValue	BoolProperty	0x074619F0
13391	APBGame.cAPBTempCover.FilterHealing.DamageType	ClassProperty	0x07461A68
13392	APBGame.cAPBTempCover.FilterHealing	Function	0x07461948
13393	APBGame.cAPBTempCover.PostBeginPlay	Function	0x07461AE8
13394	APBGame.cAPBTempCover.Tick.HitNormal	StructProperty	0x07461C38
13395	APBGame.cAPBTempCover.Tick.HitLocation	StructProperty	0x07461CB0
13396	APBGame.cAPBTempCover.Tick.Extent	StructProperty	0x07461D28
13397	APBGame.cAPBTempCover.Tick.RayEnd	StructProperty	0x07461DA0
13398	APBGame.cAPBTempCover.Tick.RayStart	StructProperty	0x07461E18
13399	APBGame.cAPBTempCover.Tick.DeltaTime	FloatProperty	0x07461E90
13400	APBGame.cAPBTempCover.Tick	Function	0x07461B90
13401	APBGame.cAPBTempCover	Class	0x0F80C930
13402	APBGame.Default__cAPBTempCover	cAPBTempCover	0x06CE6EA0
13403	APBGame.cAPBTransientVFXManager.m_poolEmitter.m_poolEmitter	ObjectProperty	0x07462330
13404	APBGame.cAPBTransientVFXManager.m_poolParticleDecals.m_poolParticleDecals	ComponentProperty	0x07462420
13405	APBGame.cAPBTransientVFXManager.m_poolParticleDecals	ArrayProperty	0x074623A8
13406	APBGame.cAPBTransientVFXManager.m_poolEmitter	ArrayProperty	0x074622B8
13407	APBGame.cAPBTransientVFXManager.SpawnEmitter.ReturnValue	ObjectProperty	0x07462540
13408	APBGame.cAPBTransientVFXManager.SpawnEmitter	Function	0x07462498
13409	APBGame.cAPBTransientVFXManager.CreateEmitter.ReturnValue	ObjectProperty	0x07462660
13410	APBGame.cAPBTransientVFXManager.CreateEmitter.someTarget	ObjectProperty	0x074626D8
13411	APBGame.cAPBTransientVFXManager.CreateEmitter.someRotation	StructProperty	0x07462750
13412	APBGame.cAPBTransientVFXManager.CreateEmitter.someLocation	StructProperty	0x074627C8
13413	APBGame.cAPBTransientVFXManager.CreateEmitter.systemName	StrProperty	0x07462840
13414	APBGame.cAPBTransientVFXManager.CreateEmitter	Function	0x074625B8
13415	APBGame.cAPBTransientVFXManager.LoadSystem.ReturnValue	ObjectProperty	0x07462960
13416	APBGame.cAPBTransientVFXManager.LoadSystem.systemName	StrProperty	0x074629D8
13417	APBGame.cAPBTransientVFXManager.LoadSystem	Function	0x074628B8
13418	APBGame.cAPBTransientVFXManager.RemoveFromPool.E	ObjectProperty	0x07462AF8
13419	APBGame.cAPBTransientVFXManager.RemoveFromPool	Function	0x07462A50
13420	APBGame.cAPBTransientVFXManager.AddToPool.E	ObjectProperty	0x07462C18
13421	APBGame.cAPBTransientVFXManager.AddToPool	Function	0x07462B70
13422	APBGame.cAPBTransientVFXManager.SpawnDecal.ReturnValue	ComponentProperty	0x07462D38
13423	APBGame.cAPBTransientVFXManager.SpawnDecal	Function	0x07462C90
13424	APBGame.cAPBTransientVFXManager.CreateDecal.ReturnValue	ComponentProperty	0x07462E58
13425	APBGame.cAPBTransientVFXManager.CreateDecal.someScale	StructProperty	0x07462ED0
13426	APBGame.cAPBTransientVFXManager.CreateDecal.someRotation	StructProperty	0x07462F48
13427	APBGame.cAPBTransientVFXManager.CreateDecal.someLocation	StructProperty	0x07462FC0
13428	APBGame.cAPBTransientVFXManager.CreateDecal.ProjectionMode	ByteProperty	0x07463038
13429	APBGame.cAPBTransientVFXManager.CreateDecal.BlendMode	ByteProperty	0x074630B0
13430	APBGame.cAPBTransientVFXManager.CreateDecal.textureName	StrProperty	0x07463128
13431	APBGame.cAPBTransientVFXManager.CreateDecal	Function	0x07462DB0
13432	APBGame.cAPBTransientVFXManager.LoadTexture.ReturnValue	ObjectProperty	0x07463248
13433	APBGame.cAPBTransientVFXManager.LoadTexture.textureName	StrProperty	0x074632C0
13434	APBGame.cAPBTransientVFXManager.LoadTexture	Function	0x074631A0
13435	APBGame.cAPBTransientVFXManager.PoolCount.ReturnValue	IntProperty	0x074633E0
13436	APBGame.cAPBTransientVFXManager.PoolCount	Function	0x07463338
13437	APBGame.cAPBTransientVFXManager.PoolCountLive.ReturnValue	IntProperty	0x07463500
13438	APBGame.cAPBTransientVFXManager.PoolCountLive	Function	0x07463458
13439	APBGame.cAPBTransientVFXManager	Class	0x22A5F850
13440	APBGame.Default__cAPBTransientVFXManager	cAPBTransientVFXManager	0x06CEF598
13441	APBGame.cAPBUberPostProcessEffect.RTVisScale	StructProperty	0x07463578
13442	APBGame.cAPBUberPostProcessEffect.bVisualiseAlpha	BoolProperty	0x074635F0
13443	APBGame.cAPBUberPostProcessEffect.RenderTargetTapPoint	IntProperty	0x07463668
13444	APBGame.cAPBUberPostProcessEffect.VisualiseRenderTarget	IntProperty	0x074636E0
13445	APBGame.cAPBUberPostProcessEffect.ColourAdjustParameters	StructProperty	0x07463758
13446	APBGame.cAPBUberPostProcessEffect.ToneMappingParameters	StructProperty	0x074637D0
13447	APBGame.cAPBUberPostProcessEffect.DOFParameters	StructProperty	0x07463848
13448	APBGame.cAPBUberPostProcessEffect.BloomParameters	StructProperty	0x074638C0
13449	APBGame.cAPBUberPostProcessEffect.ERenderTargetTapPoint	Enum	0x07463938
13450	APBGame.cAPBUberPostProcessEffect	Class	0x17EC0AE0
13451	APBGame.Default__cAPBUberPostProcessEffect	cAPBUberPostProcessEffect	0x06CEF070
13452	APBGame.Default__cAPBVehicleBase.CollisionCylinder	CylinderComponent	0x07370640
13453	APBGame.Default__cAPBVehicleBase.AudioInterface	cAudioVehicleInterface	0x07370830
13454	APBGame.Default__cAPBVehicleBase.MyLightEnvironment	DynamicLightEnvironmentComponent	0x073708D8
13455	APBGame.Default__cAPBVehicleBase.MyBlobShadow	cBlobShadowComponent	0x073709C0
13456	APBGame.Default__cAPBVehicleBase.SkeletalMeshDLODComponent0	cCustomisedSkeletalMeshComponent	0x07370AD0
13457	APBGame.Default__cAPBVehicleBase.RRWheel	SVehicleWheel	0x07370FA8
13458	APBGame.Default__cAPBVehicleBase.LRWheel	SVehicleWheel	0x073710F8
13459	APBGame.Default__cAPBVehicleBase.RFWheel	SVehicleWheel	0x07371248
13460	APBGame.Default__cAPBVehicleBase.LFWheel	SVehicleWheel	0x07371398
13461	APBGame.Default__cAPBVehicleBase.UsableComponent0	cAPBUsableComponent	0x073714E8
13462	APBGame.Default__cAPBVehicleBase.pseudoKinComp0	cPseudoKinematicComponent	0x07371618
13463	APBGame.Default__cAPBVehicleBase.cDamageFilterComponent0	cDamageFilterComponent	0x073716F8
13464	APBGame.Default__cAPBVehicleBase.VFX	cVisualFXComponent	0x07371770
13465	APBGame.Default__cAPBVehicleBase.AudioNPCInterface	cAudioNPCInterface	0x07371808
13466	APBGame.cAPBVehicleSimObj.RPM_to_RADS_PER_SEC	Const	0x07464E48
13467	APBGame.cAPBVehicleSimObj.fCurrentSteeringValue	FloatProperty	0x07464E98
13468	APBGame.cAPBVehicleSimObj.fCurrentSteeringSpeed	FloatProperty	0x07464F10
13469	APBGame.cAPBVehicleSimObj.fElapsedActual	DoubleProperty	0x07464F88
13470	APBGame.cAPBVehicleSimObj.fElapsedOutput	DoubleProperty	0x07465000
13471	APBGame.cAPBVehicleSimObj.fTimerStart	DoubleProperty	0x07465078
13472	APBGame.cAPBVehicleSimObj.fTrackedInput	FloatProperty	0x074650F0
13473	APBGame.cAPBVehicleSimObj.GEAR_CHANGE_TIME	FloatProperty	0x07465168
13474	APBGame.cAPBVehicleSimObj.m_fMaxCargoTorqueReduction	FloatProperty	0x074651E0
13475	APBGame.cAPBVehicleSimObj.m_fCargoTorqueReductionFactorForPlayers	FloatProperty	0x07465258
13476	APBGame.cAPBVehicleSimObj.m_fCargoTorqueReductionFactorForItems	FloatProperty	0x074652D0
13477	APBGame.cAPBVehicleSimObj.m_fLastHandbrakeFactor	FloatProperty	0x07465348
13478	APBGame.cAPBVehicleSimObj.m_fGearChangeTime	FloatProperty	0x074653C0
13479	APBGame.cAPBVehicleSimObj.m_fEngineRPM	FloatProperty	0x07465438
13480	APBGame.cAPBVehicleSimObj.m_fTotalSpinVel	FloatProperty	0x074654B0
13481	APBGame.cAPBVehicleSimObj.m_fThrottleSpeed	FloatProperty	0x07465528
13482	APBGame.cAPBVehicleSimObj.m_fIdleRPM	FloatProperty	0x074655A0
13483	APBGame.cAPBVehicleSimObj.m_fLSDFactor	FloatProperty	0x07465618
13484	APBGame.cAPBVehicleSimObj.m_fGearRatios	FloatProperty	0x07465690
13485	APBGame.cAPBVehicleSimObj.m_fRedlineRPM	FloatProperty	0x07465708
13486	APBGame.cAPBVehicleSimObj.m_ShiftCurve	StructProperty	0x07465780
13487	APBGame.cAPBVehicleSimObj.m_TorqueCurve	StructProperty	0x074657F8
13488	APBGame.cAPBVehicleSimObj.GetEngineRPM.ReturnValue	FloatProperty	0x07465918
13489	APBGame.cAPBVehicleSimObj.GetEngineRPM	Function	0x07465870
13490	APBGame.cAPBVehicleSimObj.GetCurrentPower.ReturnValue	FloatProperty	0x07465A38
13491	APBGame.cAPBVehicleSimObj.GetCurrentPower	Function	0x07465990
13492	APBGame.cAPBVehicleSimObj	Class	0x17EC89C0
13493	APBGame.Default__cAPBVehicleSimObj	cAPBVehicleSimObj	0x06CE9CF8
13494	APBGame.Default__cAPBVehicleBase.MyStayUprightSetup	RB_StayUprightSetup	0x07372DF0
13495	APBGame.Default__cAPBVehicleBase.MyStayUprightConstraintInstance	RB_ConstraintInstance	0x07372F00
13496	APBGame.cAPBVehicle.m_aRegisteredEdgeList.m_aRegisteredEdgeList	ObjectProperty	0x07465B28
13497	APBGame.cAPBVehicle.NUM_VEHICLE_ENGINE_SAMPLES	Const	0x07465BA0
13498	APBGame.cAPBVehicle.m_fAccumulatedDeltaSeconds	FloatProperty	0x07465BF0
13499	APBGame.cAPBVehicle.m_nTickCount	IntProperty	0x07465C68
13500	APBGame.cAPBVehicle.m_pLCNarrowBoundingVolume	StructProperty	0x07465CE0
13501	APBGame.cAPBVehicle.m_pLCBroadBoundingVolume	StructProperty	0x07465D58
13502	APBGame.cAPBVehicle.m_aRegisteredEdgeList	ArrayProperty	0x07465AB0
13503	APBGame.cAPBVehicle.m_CurrentViewRotation	StructProperty	0x07465DD0
13504	APBGame.cAPBVehicle.m_pVehicleSetup	ObjectProperty	0x07465E48
13505	APBGame.cAPBVehicle.m_nWheelDebugMode	IntProperty	0x07465EC0
13506	APBGame.cAPBVehicle.m_fFrontRearBrakeBalance	FloatProperty	0x07465F38
13507	APBGame.cAPBVehicle.HANDBRAKE_THRESHOLD_SPEED	FloatProperty	0x07465FB0
13508	APBGame.cAPBVehicle.HANDBRAKE_RAMPDOWN_TIME	FloatProperty	0x07466028
13509	APBGame.cAPBVehicle.m_fCurrentHandbrakeFactor	FloatProperty	0x074660A0
13510	APBGame.cAPBVehicle.m_vMovementForce	StructProperty	0x07466118
13511	APBGame.cAPBVehicle.nxWheels	StructProperty	0x07466190
13512	APBGame.cAPBVehicle.wheelBones	NameProperty	0x07466208
13513	APBGame.cAPBVehicle.DRAG_FORCE_MULTIPLIER	FloatProperty	0x07466280
13514	APBGame.cAPBVehicle.LATERAL_FORCE_MULTIPLIER	FloatProperty	0x074662F8
13515	APBGame.cAPBVehicle.LONGITUDNAL_FORCE_MULTIPLIER	FloatProperty	0x07466370
13516	APBGame.cAPBVehicle.THROTTLE_FORCE_MULTIPLIER	FloatProperty	0x074663E8
13517	APBGame.cAPBVehicle.MAX_BRAKE_DECELERATION	FloatProperty	0x07466460
13518	APBGame.cAPBVehicle.m_fCurrentDragForce	FloatProperty	0x074664D8
13519	APBGame.cAPBVehicle.m_fServerSideTimestamp	DoubleProperty	0x07466550
13520	APBGame.cAPBVehicle.m_nNextVehicleMove	IntProperty	0x074665C8
13521	APBGame.cAPBVehicle.m_MostRecentServerState	StructProperty	0x07466640
13522	APBGame.cAPBVehicle.m_LastReceivedServerState	StructProperty	0x07466760
13523	APBGame.cAPBVehicle.m_TargetVehicleState	StructProperty	0x074667D8
13524	APBGame.cAPBVehicle.m_DEBUG_ShowDebugForDriver	BoolProperty	0x07466850
13525	APBGame.cAPBVehicle.m_bActivateEdgeUsage	BoolProperty	0x074668C8
13526	APBGame.cAPBVehicle.m_bHasMovedSinceLastUpdate	BoolProperty	0x07466940
13527	APBGame.cAPBVehicle.m_OldBrainAndPhysRepState	ByteProperty	0x074669B8
13528	APBGame.cAPBVehicle.m_LastFrameVehicleState	StructProperty	0x07466A30
13529	APBGame.cAPBVehicle.m_OldVehicleMoves	StructProperty	0x07466AA8
13530	APBGame.cAPBVehicle.aPowerSamples	FloatProperty	0x07466BC8
13531	APBGame.cAPBVehicle.aAudioRPMSamples	FloatProperty	0x07466C40
13532	APBGame.cAPBVehicle.aFakeRPMSamples	FloatProperty	0x07466CB8
13533	APBGame.cAPBVehicle.aRPMSamples	FloatProperty	0x07466D30
13534	APBGame.cAPBVehicle.NUM_OLD_VEHICLE_MOVES_TO_SAVE	Const	0x07466DA8
13535	APBGame.cAPBVehicle.VehicleStateDelta.vAngVelDelta	StructProperty	0x07466DF8
13536	APBGame.cAPBVehicle.VehicleStateDelta.vLinVelDelta	StructProperty	0x07466E70
13537	APBGame.cAPBVehicle.VehicleStateDelta.tRotDelta	StructProperty	0x07466EE8
13538	APBGame.cAPBVehicle.VehicleStateDelta.vPosDelta	StructProperty	0x07466F60
13539	APBGame.cAPBVehicle.VehicleStateDelta.fTimeDelta	FloatProperty	0x07466FD8
13540	APBGame.cAPBVehicle.VehicleStateDelta.fTimeStamp	DoubleProperty	0x07467050
13541	APBGame.cAPBVehicle.VehicleStateDelta	ScriptStruct	0x07466B20
13542	APBGame.cAPBVehicle.VehicleStateInfo.vAngVel	StructProperty	0x074670C8
13543	APBGame.cAPBVehicle.VehicleStateInfo.vLinVel	StructProperty	0x07467140
13544	APBGame.cAPBVehicle.VehicleStateInfo.tRot	StructProperty	0x074671B8
13545	APBGame.cAPBVehicle.VehicleStateInfo.vPos	StructProperty	0x07467230
13546	APBGame.cAPBVehicle.VehicleStateInfo.fTimeStamp	DoubleProperty	0x074672A8
13547	APBGame.cAPBVehicle.VehicleStateInfo	ScriptStruct	0x074666B8
13548	APBGame.cAPBVehicle.DISTANCE_TO_DIRT_FACTOR	Const	0x07467320
13549	APBGame.cAPBVehicle.Disabled.BeginState.PreviousStateName	NameProperty	0x074674E8
13550	APBGame.cAPBVehicle.Disabled.BeginState	Function	0x07467440
13551	APBGame.cAPBVehicle.Disabled	State	0x07467370
13552	APBGame.cAPBVehicle.PushVehicleMove.AngVelDelta	StructProperty	0x07467608
13553	APBGame.cAPBVehicle.PushVehicleMove.LinVelDelta	StructProperty	0x07467680
13554	APBGame.cAPBVehicle.PushVehicleMove.RotDelta	StructProperty	0x074676F8
13555	APBGame.cAPBVehicle.PushVehicleMove.PosDelta	StructProperty	0x07467770
13556	APBGame.cAPBVehicle.PushVehicleMove.TimeDelta	FloatProperty	0x074677E8
13557	APBGame.cAPBVehicle.PushVehicleMove.TimeStamp	FloatProperty	0x07467860
13558	APBGame.cAPBVehicle.PushVehicleMove	Function	0x07467560
13559	APBGame.cAPBVehicle.CalculateCorrectedPosition	Function	0x074678D8
13560	APBGame.cAPBVehicle.ApplyClientsideCorrection	Function	0x07467980
13561	APBGame.cAPBVehicle.ResetLocalPredictionState	Function	0x07467A28
13562	APBGame.cAPBVehicle.ShowDebugForDriver	Function	0x07467AD0
13563	APBGame.cAPBVehicle.DisplayDebug.APBSim	ComponentProperty	0x07467C20
13564	APBGame.cAPBVehicle.DisplayDebug.fLastValue	FloatProperty	0x07467C98
13565	APBGame.cAPBVehicle.DisplayDebug.fLastOffset	FloatProperty	0x07467D10
13566	APBGame.cAPBVehicle.DisplayDebug.iSampleCount	IntProperty	0x07467D88
13567	APBGame.cAPBVehicle.DisplayDebug.fIncrementX	FloatProperty	0x07467E00
13568	APBGame.cAPBVehicle.DisplayDebug.fValue	FloatProperty	0x07467E78
13569	APBGame.cAPBVehicle.DisplayDebug.fHeight	FloatProperty	0x07467EF0
13570	APBGame.cAPBVehicle.DisplayDebug.fWidth	FloatProperty	0x07467F68
13571	APBGame.cAPBVehicle.DisplayDebug.fEndY	FloatProperty	0x07467FE0
13572	APBGame.cAPBVehicle.DisplayDebug.fEndX	FloatProperty	0x07468058
13573	APBGame.cAPBVehicle.DisplayDebug.fStartY	FloatProperty	0x074680D0
13574	APBGame.cAPBVehicle.DisplayDebug.fStartX	FloatProperty	0x07468148
13575	APBGame.cAPBVehicle.DisplayDebug.fBoundary	FloatProperty	0x074681C0
13576	APBGame.cAPBVehicle.DisplayDebug.out_YPos	FloatProperty	0x07468238
13577	APBGame.cAPBVehicle.DisplayDebug.out_YL	FloatProperty	0x074682B0
13578	APBGame.cAPBVehicle.DisplayDebug.HUD	ObjectProperty	0x07468328
13579	APBGame.cAPBVehicle.DisplayDebug	Function	0x07467B78
13580	APBGame.cAPBVehicle.WDB.nNewDebugMode	IntProperty	0x07468448
13581	APBGame.cAPBVehicle.WDB	Function	0x074683A0
13582	APBGame.cAPBVehicle.ServerSetTorqueMods.fMod4	FloatProperty	0x07468568
13583	APBGame.cAPBVehicle.ServerSetTorqueMods.fMod3	FloatProperty	0x074685E0
13584	APBGame.cAPBVehicle.ServerSetTorqueMods.fMod2	FloatProperty	0x07468658
13585	APBGame.cAPBVehicle.ServerSetTorqueMods.fMod1	FloatProperty	0x074686D0
13586	APBGame.cAPBVehicle.ServerSetTorqueMods	Function	0x074684C0
13587	APBGame.cAPBVehicle.SetTorqueMods.fMod4	FloatProperty	0x074687F0
13588	APBGame.cAPBVehicle.SetTorqueMods.fMod3	FloatProperty	0x07468868
13589	APBGame.cAPBVehicle.SetTorqueMods.fMod2	FloatProperty	0x074688E0
13590	APBGame.cAPBVehicle.SetTorqueMods.fMod1	FloatProperty	0x07468958
13591	APBGame.cAPBVehicle.SetTorqueMods	Function	0x07468748
13592	APBGame.cAPBVehicle.GetViewRotation.ModifiedViewRotation	StructProperty	0x07468A78
13593	APBGame.cAPBVehicle.GetViewRotation.ViewRotation	StructProperty	0x07468AF0
13594	APBGame.cAPBVehicle.GetViewRotation.ReturnValue	StructProperty	0x07468B68
13595	APBGame.cAPBVehicle.GetViewRotation	Function	0x074689D0
13596	APBGame.cAPBVehicle.PerformVehicleEntryInteraction.zeroRot	StructProperty	0x07468C88
13597	APBGame.cAPBVehicle.PerformVehicleEntryInteraction.nIPIndex	IntProperty	0x07468D00
13598	APBGame.cAPBVehicle.PerformVehicleEntryInteraction.P	ObjectProperty	0x07468D78
13599	APBGame.cAPBVehicle.PerformVehicleEntryInteraction	Function	0x07468BE0
13600	APBGame.cAPBVehicle.SwitchVehicleSetup.bSwitchSetupButKeepType	BoolProperty	0x07468E98
13601	APBGame.cAPBVehicle.SwitchVehicleSetup.pNewVehicleSetup	ObjectProperty	0x07468F10
13602	APBGame.cAPBVehicle.SwitchVehicleSetup	Function	0x07468DF0
13603	APBGame.cAPBVehicle.ClientIllegalLocation_APB	Function	0x07468F88
13604	APBGame.cAPBVehicle.ServerIllegalLocation_APB	Function	0x07469030
13605	APBGame.cAPBVehicle.DeRegisterWithPGEdges	Function	0x074690D8
13606	APBGame.cAPBVehicle.DisplayWheelsDebug2.fSlipRatio	FloatProperty	0x07469228
13607	APBGame.cAPBVehicle.DisplayWheelsDebug2.fExtremumValue	FloatProperty	0x074692A0
13608	APBGame.cAPBVehicle.DisplayWheelsDebug2.ForceValueLoc	StructProperty	0x07469318
13609	APBGame.cAPBVehicle.DisplayWheelsDebug2.ForceValue	FloatProperty	0x07469390
13610	APBGame.cAPBVehicle.DisplayWheelsDebug2.GraphScale	FloatProperty	0x07469408
13611	APBGame.cAPBVehicle.DisplayWheelsDebug2.LastForceValue	FloatProperty	0x07469480
13612	APBGame.cAPBVehicle.DisplayWheelsDebug2.SaveColor	StructProperty	0x074694F8
13613	APBGame.cAPBVehicle.DisplayWheelsDebug2.Z	StructProperty	0x07469570
13614	APBGame.cAPBVehicle.DisplayWheelsDebug2.Y	StructProperty	0x074695E8
13615	APBGame.cAPBVehicle.DisplayWheelsDebug2.X	StructProperty	0x07469660
13616	APBGame.cAPBVehicle.DisplayWheelsDebug2.ScreenLoc	StructProperty	0x074696D8
13617	APBGame.cAPBVehicle.DisplayWheelsDebug2.WorldLoc	StructProperty	0x07469750
13618	APBGame.cAPBVehicle.DisplayWheelsDebug2.J	IntProperty	0x074697C8
13619	APBGame.cAPBVehicle.DisplayWheelsDebug2.I	IntProperty	0x07469840
13620	APBGame.cAPBVehicle.DisplayWheelsDebug2.bLongForces	BoolProperty	0x074698B8
13621	APBGame.cAPBVehicle.DisplayWheelsDebug2.YL	FloatProperty	0x07469930
13622	APBGame.cAPBVehicle.DisplayWheelsDebug2.HUD	ObjectProperty	0x074699A8
13623	APBGame.cAPBVehicle.DisplayWheelsDebug2	Function	0x07469180
13624	APBGame.cAPBVehicle.HermiteEval2.C3	FloatProperty	0x07469AC8
13625	APBGame.cAPBVehicle.HermiteEval2.C1	FloatProperty	0x07469B40
13626	APBGame.cAPBVehicle.HermiteEval2.C0	FloatProperty	0x07469BB8
13627	APBGame.cAPBVehicle.HermiteEval2.SlipCubed	FloatProperty	0x07469C30
13628	APBGame.cAPBVehicle.HermiteEval2.SlipSquared	FloatProperty	0x07469CA8
13629	APBGame.cAPBVehicle.HermiteEval2.AsymptoteValue	FloatProperty	0x07469D20
13630	APBGame.cAPBVehicle.HermiteEval2.AsymptoteSlip	FloatProperty	0x07469D98
13631	APBGame.cAPBVehicle.HermiteEval2.ExtremumValue	FloatProperty	0x07469E10
13632	APBGame.cAPBVehicle.HermiteEval2.ExtremumSlip	FloatProperty	0x07469E88
13633	APBGame.cAPBVehicle.HermiteEval2.ReturnValue	FloatProperty	0x07469F00
13634	APBGame.cAPBVehicle.HermiteEval2.bLongForces	BoolProperty	0x07469F78
13635	APBGame.cAPBVehicle.HermiteEval2.Slip	FloatProperty	0x07469FF0
13636	APBGame.cAPBVehicle.HermiteEval2	Function	0x07469A20
13637	APBGame.cAPBVehicle	Class	0x0F7CE9D0
13638	APBGame.Default__cAPBVehicle	cAPBVehicle	0x06CB02E0
13639	APBGame.cAPBWorldBounds	Class	0x0F7D3A00
13640	APBGame.Default__cAPBWorldBounds	cAPBWorldBounds	0x06CC05A0
13641	APBGame.cApproachJunctionState.m_EntrancePosition	StructProperty	0x0746B800
13642	APBGame.cApproachJunctionState.OnExit	Function	0x0746B878
13643	APBGame.cApproachJunctionState	Class	0x0F7C2270
13644	APBGame.Default__cApproachJunctionState	cApproachJunctionState	0x06CB81C0
13645	APBGame.cArsonDamageType	Class	0x0F7EDB50
13646	APBGame.Default__cArsonDamageType	cArsonDamageType	0x06CD8F68
13647	APBGame.cAssetDescriptorManager.m_nSize	IntProperty	0x0746B920
13648	APBGame.cAssetDescriptorManager.m_fPurgeAmount	FloatProperty	0x0746B998
13649	APBGame.cAssetDescriptorManager.m_nMaxSize	IntProperty	0x0746BA10
13650	APBGame.cAssetDescriptorManager.m_Descriptors	StructProperty	0x0746BA88
13651	APBGame.cAssetDescriptorManager.AddDescriptor.Customisation	ObjectProperty	0x0746BBA8
13652	APBGame.cAssetDescriptorManager.AddDescriptor	Function	0x0746BB00
13653	APBGame.cAssetDescriptorManager.RemoveDescriptor.Customisation	ObjectProperty	0x0746BCC8
13654	APBGame.cAssetDescriptorManager.RemoveDescriptor	Function	0x0746BC20
13655	APBGame.cAssetDescriptorManager.FindDescriptor.ReturnValue	ObjectProperty	0x0746BDE8
13656	APBGame.cAssetDescriptorManager.FindDescriptor.TheGuid	StructProperty	0x0746BE60
13657	APBGame.cAssetDescriptorManager.FindDescriptor	Function	0x0746BD40
13658	APBGame.cAssetDescriptorManager	Class	0x0F7CB370
13659	APBGame.Default__cAssetDescriptorManager	cAssetDescriptorManager	0x06CB3528
13660	APBGame.cAStarManager.m_LCManager	ObjectProperty	0x0746BED8
13661	APBGame.cAStarManager.FindRoute.ReturnValue	BoolProperty	0x0746BFF8
13662	APBGame.cAStarManager.FindRoute.pr_bUseAllowedPaths	BoolProperty	0x0746C070
13663	APBGame.cAStarManager.FindRoute.pr_pRouteToFill	ObjectProperty	0x0746C0E8
13664	APBGame.cAStarManager.FindRoute	Function	0x0746BF50
13665	APBGame.cAStarManager.SetLCManager.pr_LCManager	ObjectProperty	0x0746C208
13666	APBGame.cAStarManager.SetLCManager	Function	0x0746C160
13667	APBGame.cAStarManager	Class	0x0F7E2F20
13668	APBGame.Default__cAStarManager	cAStarManager	0x06CE4878
13669	APBGame.cAsyncPackageNotify.m_Objects.m_Objects	StructProperty	0x0746C2F8
13670	APBGame.cAsyncPackageNotify.AsyncObjectData.ppOutputObject	StructProperty	0x0746C418
13671	APBGame.cAsyncPackageNotify.AsyncObjectData.ObjectName	NameProperty	0x0746C490
13672	APBGame.cAsyncPackageNotify.AsyncObjectData	ScriptStruct	0x0746C370
13673	APBGame.cAsyncPackageNotify.m_Objects	ArrayProperty	0x0746C280
13674	APBGame.cAsyncPackageNotify.m_bLoaded	BoolProperty	0x0746C508
13675	APBGame.cAsyncPackageNotify.m_PackageName	NameProperty	0x0746C580
13676	APBGame.cAsyncPackageNotify.IsFinishedLoading.ReturnValue	BoolProperty	0x0746C6A0
13677	APBGame.cAsyncPackageNotify.IsFinishedLoading	Function	0x0746C5F8
13678	APBGame.cAsyncPackageNotify	Class	0x17EC4140
13679	APBGame.Default__cAsyncPackageNotify	cAsyncPackageNotify	0x06CEDBF8
13680	APBGame.cAsyncPackages.m_Packages.m_Packages	ObjectProperty	0x0746C790
13681	APBGame.cAsyncPackages.m_bLoadingStarted	BoolProperty	0x0746C808
13682	APBGame.cAsyncPackages.m_Packages	ArrayProperty	0x0746C718
13683	APBGame.cAsyncPackages.NotifyPackageLoaded.pPackage	ObjectProperty	0x0746C928
13684	APBGame.cAsyncPackages.NotifyPackageLoaded	Function	0x0746C880
